,sal_20_21,currentAge,height,weight,total_timeOnIce,total_assists,total_goals,total_pim,total_hits,total_penaltyMinutes,total_faceOffPct,total_shotPct,total_overTimeGoals,total_shortHandedGoals,total_shortHandedTimeOnIce,total_blocked,total_plusMinus,assist_height,name,birthStateProvince,birthCountry,alternateCaptain,captain,rookie,shootsCatches,rosterStatus
242,467666.0,33,70.0,199,3628.17,35.0,4.0,118.0,597.0,118.0,0.0,17.759999999999998,0.0,0.0,224.92999999999998,215.0,-23.0,2450.0,Defenseman,QC,CAN,False,False,False,R,Y
243,850000.0,31,71.0,200,6617.37,128.0,73.0,177.0,232.0,177.0,318.05,57.120000000000005,2.0,0.0,37.57,129.0,-77.0,9088.0,Center,ON,CAN,False,False,False,R,Y
244,6500000.0,30,72.0,207,11429.45,193.0,50.0,113.0,519.0,113.0,0.0,40.370000000000005,1.0,0.0,291.37,596.0,-27.0,13896.0,Defenseman,MN,USA,False,False,False,L,Y
245,1500000.0,28,72.0,183,6370.2300000000005,106.0,83.0,227.0,492.0,227.0,312.96,82.27999999999999,2.0,6.0,290.43,231.0,7.0,7632.0,Center,0,RUS,False,False,False,L,Y
246,1500000.0,32,71.0,191,7184.969999999999,60.0,51.0,174.0,1014.0,174.0,378.81999999999994,56.62999999999999,0.0,4.0,1407.3000000000002,497.0,-50.0,4260.0,Center,MI,USA,True,False,False,R,Y
247,1000000.0,26,72.0,180,1704.62,22.0,5.0,14.0,42.0,14.0,0.0,15.73,0.0,0.0,18.47,95.0,25.0,1584.0,Defenseman,0,SWE,False,False,False,L,Y
248,997500.0,26,73.0,212,1885.8199999999997,17.0,15.0,90.0,409.0,90.0,170.92,31.04,0.0,0.0,21.769999999999996,72.0,-24.0,1241.0,Left Wing,CT,USA,False,False,False,L,Y
249,672412.0,25,72.0,197,3323.12,67.0,65.0,59.0,113.0,59.0,146.54,47.46,1.0,0.0,1.7,71.0,27.0,4824.0,Left Wing,0,CZE,False,False,False,L,Y
250,4750000.0,24,73.0,198,7410.969999999999,159.0,107.0,246.0,340.0,246.0,243.21000000000004,46.51,4.0,5.0,350.38,172.0,-53.0,11607.0,Center,MI,USA,False,True,False,L,Y
251,1200000.0,27,70.0,186,5309.3099999999995,64.0,11.0,124.0,322.0,124.0,0.0,11.16,0.0,1.0,256.78000000000003,307.0,-4.0,4480.0,Defenseman,BC,CAN,False,False,False,R,Y
252,451350.0,26,72.0,183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Left Wing,0,SWE,False,False,False,L,Y
253,1000000.0,36,72.0,190,6245.15,74.0,63.0,221.0,409.0,221.0,370.84999999999997,80.06,1.0,9.0,884.06,283.0,-9.0,5328.0,Right Wing,ON,CAN,False,False,False,L,Y
254,11750000.0,31,73.0,201,13592.630000000001,280.0,99.0,212.0,383.0,212.0,0.0,45.0,3.0,1.0,1343.9499999999998,1035.0,72.0,20440.0,Defenseman,0,CHE,False,True,False,L,Y
255,8000000.0,30,71.0,195,9649.220000000001,233.0,163.0,121.0,307.0,121.0,387.29,88.82,3.0,1.0,153.38,307.0,-60.0,16543.0,Center,ON,CAN,False,False,False,L,Y
256,3000000.0,31,76.0,215,11513.4,151.0,45.0,265.0,419.0,265.0,0.0,37.470000000000006,3.0,3.0,1132.9,695.0,73.0,11476.0,Defenseman,0,SWE,True,False,False,L,Y
257,1750000.0,30,72.0,193,5630.68,90.0,85.0,182.0,273.0,182.0,354.68,80.91,0.0,3.0,492.96000000000004,215.0,19.0,6480.0,Left Wing,0,FIN,False,False,False,L,Y
258,8000000.0,28,75.0,218,10184.350000000002,279.0,130.0,369.0,611.0,369.0,373.75,79.27000000000001,3.0,5.0,502.95,222.0,19.0,20925.0,Center,BC,CAN,True,False,False,R,Y
259,3750000.0,29,70.0,185,9334.339999999998,235.0,109.0,144.0,356.0,144.0,346.75,71.03999999999999,4.0,8.0,472.32000000000005,338.0,26.0,16450.0,Center,0,FIN,False,False,False,L,Y
260,1000000.0,27,71.0,183,4091.17,57.0,41.0,138.0,435.0,138.0,263.4,44.33,1.0,0.0,5.12,167.0,-15.0,4047.0,Center,ON,CAN,False,False,False,L,Y
261,2000000.0,28,66.0,180,1791.58,34.0,20.0,28.0,83.0,28.0,160.16,44.56,0.0,0.0,1.79,46.0,2.0,2244.0,Right Wing,CA,USA,False,False,False,R,Y
262,6000000.0,26,73.0,205,8104.500000000001,186.0,166.0,200.0,593.0,200.0,184.89,80.61,6.0,6.0,393.65000000000003,190.0,32.0,13578.0,Left Wing,0,SWE,True,False,False,R,Y
263,2500000.0,27,73.0,200,4486.84,46.0,46.0,113.0,477.0,113.0,314.2,81.05,1.0,2.0,570.51,195.0,36.0,3358.0,Center,BC,CAN,False,False,False,R,Y
264,18102.0,26,74.0,200,87.92,1.0,1.0,24.0,17.0,24.0,0.0,33.33,0.0,0.0,3.2600000000000002,8.0,1.0,74.0,Defenseman,AB,CAN,False,False,True,R,Y
265,416346.0,26,78.0,231,1683.2600000000002,6.0,1.0,79.0,174.0,79.0,0.0,2.0,0.0,0.0,198.16,114.0,-34.0,468.0,Defenseman,ON,CAN,False,False,False,L,Y
266,96544.0,26,78.0,232,697.1400000000001,6.0,2.0,110.0,185.0,110.0,142.49,5.67,0.0,0.0,0.21,33.0,-15.0,468.0,Right Wing,MI,USA,False,False,False,R,Y
267,700000.0,24,74.0,201,204.26,4.0,2.0,9.0,46.0,9.0,75.0,8.0,0.0,0.0,0.0,9.0,1.0,296.0,Center,0,RUS,False,False,True,L,Y
268,1300000.0,24,77.0,210,1177.63,13.0,5.0,32.0,122.0,32.0,0.0,9.1,0.0,0.0,32.22,52.0,12.0,1001.0,Defenseman,NB,CAN,False,False,False,R,Y
269,2300000.0,23,72.0,197,1998.78,29.0,23.0,95.0,165.0,95.0,132.93,24.77,0.0,2.0,175.56,96.0,-22.0,2088.0,Center,MO,USA,False,False,False,R,Y
270,925000.0,23,72.0,189,1267.9399999999998,6.0,6.0,38.0,57.0,38.0,0.0,25.4,0.0,0.0,32.019999999999996,91.0,-8.0,432.0,Defenseman,BC,CAN,False,False,False,R,Y
271,82896.0,24,71.0,196,9.43,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Center,ON,CAN,False,False,True,L,Y
272,286279.0,22,71.0,189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Defenseman,NY,USA,False,False,True,L,Y
273,4000000.0,31,72.0,182,8281.710000000001,187.0,172.0,175.0,227.0,175.0,354.11,78.47,9.0,0.0,14.120000000000001,172.0,-17.0,13464.0,Center,ON,CAN,False,False,False,L,Y
274,4250000.0,35,73.0,199,8524.47,189.0,109.0,164.0,363.0,164.0,377.84,88.84,1.0,4.0,329.77000000000004,232.0,-39.0,13797.0,Center,SK,CAN,False,False,False,R,Y
275,4000000.0,29,70.0,190,8555.39,211.0,137.0,129.0,378.0,129.0,332.43,86.73,5.0,4.0,415.49999999999994,227.0,75.0,14770.0,Left Wing,SK,CAN,False,False,False,L,Y
276,1500000.0,26,76.0,207,1973.25,30.0,28.0,59.0,179.0,59.0,116.23,39.3,0.0,0.0,67.41,89.0,23.0,2280.0,Left Wing,MA,USA,False,False,False,L,Y
277,1550000.0,25,72.0,187,2848.9500000000003,40.0,37.0,46.0,334.0,46.0,169.44,78.59,0.0,4.0,246.10999999999999,103.0,4.0,2880.0,Center,0,RUS,False,False,False,L,Y
278,1875000.0,24,72.0,203,3814.61,56.0,26.0,92.0,127.0,92.0,100.0,18.12,2.0,0.0,17.79,174.0,30.0,4032.0,Defenseman,ON,CAN,False,False,False,L,Y
279,6750000.0,37,73.0,200,12448.31,240.0,93.0,379.0,468.0,379.0,0.0,49.61,5.0,9.0,1384.05,1061.0,83.0,17520.0,Defenseman,ON,CAN,False,True,False,L,Y
280,3250000.0,33,75.0,231,8778.09,173.0,109.0,526.0,1656.0,526.0,338.21000000000004,82.24,1.0,0.0,10.649999999999999,154.0,39.0,12975.0,Left Wing,BC,CAN,False,False,False,L,Y
281,4350000.0,32,72.0,200,9297.05,181.0,122.0,266.0,378.0,266.0,337.92,71.52000000000001,7.0,14.0,961.2899999999998,263.0,43.0,13032.0,Center,0,SWE,False,False,False,L,Y
282,271530.0,31,75.0,210,8051.86,87.0,25.0,246.0,802.0,246.0,200.0,23.689999999999998,0.0,0.0,781.72,817.0,-60.0,6525.0,Defenseman,MB,CAN,False,False,False,R,Y
283,106250.0,30,73.0,202,1325.71,11.0,5.0,47.0,108.0,47.0,139.01,9.25,0.0,0.0,203.39999999999998,69.0,-14.0,803.0,Center,MB,CAN,False,False,False,R,Y
284,700000.0,29,73.0,194,5071.139999999999,37.0,31.0,71.0,620.0,71.0,247.49,39.989999999999995,1.0,2.0,626.76,221.0,-35.0,2701.0,Center,0,SWE,False,False,False,L,Y
285,700000.0,28,71.0,191,2063.1099999999997,24.0,9.0,81.0,221.0,81.0,0.0,16.159999999999997,0.0,0.0,9.57,69.0,0.0,1704.0,Defenseman,0,RUS,False,False,False,L,Y
286,6750000.0,27,69.0,165,8852.62,294.0,151.0,100.0,78.0,100.0,155.82999999999998,171.93999999999997,7.0,0.0,12.709999999999997,92.0,19.0,20286.0,Left Wing,NJ,USA,False,False,False,L,Y
287,875000.0,28,74.0,192,2223.77,34.0,31.0,56.0,85.0,56.0,262.06,90.77999999999999,0.0,0.0,2.47,43.0,8.0,2516.0,Left Wing,ON,CAN,False,False,False,R,Y
288,265496.0,29,78.0,232,114.06,1.0,2.0,13.0,34.0,13.0,0.0,36.7,0.0,0.0,2.35,6.0,2.0,78.0,Right Wing,NJ,USA,False,False,False,R,Y
289,3850000.0,26,73.0,195,9419.15,200.0,120.0,118.0,641.0,118.0,361.31,78.89,3.0,2.0,601.64,256.0,-48.0,14600.0,Center,0,SWE,False,False,False,R,Y
290,6000000.0,26,74.0,200,9916.56,217.0,194.0,119.0,289.0,119.0,351.77,103.98,11.0,2.0,218.26,190.0,-25.0,16058.0,Center,ON,CAN,False,False,False,L,Y
291,2400000.0,25,70.0,184,1484.1399999999999,20.0,25.0,32.0,125.0,32.0,194.56,27.91,0.0,0.0,2.92,46.0,12.0,1400.0,Left Wing,ON,CAN,False,False,False,L,Y
292,4950000.0,24,75.0,215,7498.66,110.0,28.0,93.0,374.0,93.0,0.0,21.15,2.0,1.0,268.68,392.0,-47.0,8250.0,Defenseman,MA,USA,False,False,False,L,Y
293,5050000.0,24,73.0,214,2834.93,34.0,7.0,84.0,109.0,84.0,0.0,5.74,0.0,0.0,81.17,178.0,8.0,2482.0,Defenseman,0,SWE,False,False,False,R,Y
294,203670.0,24,72.0,183,1146.79,10.0,5.0,26.0,47.0,26.0,0.0,19.689999999999998,0.0,0.0,2.67,76.0,-3.0,720.0,Defenseman,0,SWE,False,False,False,L,Y
295,18102.0,24,73.0,191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Center,BC,CAN,False,False,True,R,Y
296,3125000.0,34,70.0,185,4426.070000000001,85.0,51.0,86.0,118.0,86.0,281.62,88.60000000000001,0.0,2.0,328.44,117.0,8.0,5950.0,Center,WA,USA,False,False,False,R,Y
297,7000000.0,23,74.0,202,4957.870000000001,141.0,94.0,302.0,371.0,302.0,122.1,50.55,2.0,0.0,4.300000000000001,73.0,22.0,10434.0,Left Wing,AZ,USA,False,False,False,L,Y
298,1000000.0,35,75.0,210,8850.34,175.0,103.0,186.0,436.0,186.0,329.54999999999995,67.92999999999999,0.0,4.0,676.0799999999999,357.0,-18.0,13125.0,Center,0,SWE,False,False,False,L,Y
299,4000000.0,30,72.0,192,8799.01,176.0,154.0,445.0,771.0,445.0,350.43,82.01,4.0,1.0,38.2,179.0,-33.0,12672.0,Center,ON,CAN,False,False,False,L,Y
300,700002.0,29,75.0,228,5672.17,43.0,5.0,162.0,430.0,162.0,0.0,6.960000000000001,0.0,0.0,794.75,534.0,14.0,3225.0,Defenseman,0,SWE,False,False,False,L,Y
301,6500000.0,28,73.0,206,9245.59,161.0,159.0,96.0,285.0,96.0,309.11999999999995,82.38999999999999,3.0,5.0,609.76,176.0,34.0,11753.0,Left Wing,PA,USA,False,False,False,L,Y
302,6500000.0,28,73.0,215,9997.140000000001,224.0,167.0,416.0,984.0,416.0,372.53,87.08999999999999,3.0,2.0,401.72999999999996,382.0,20.0,16352.0,Left Wing,0,SWE,False,True,False,L,Y
303,193088.0,26,73.0,213,124.57000000000001,1.0,1.0,28.0,40.0,28.0,50.0,6.25,0.0,0.0,0.0,0.0,4.0,73.0,Center,NS,CAN,False,False,False,L,Y
304,4400000.0,26,75.0,201,5062.820000000001,108.0,82.0,99.0,191.0,99.0,244.07,83.84,2.0,0.0,3.7500000000000004,156.0,45.0,8100.0,Left Wing,0,AUT,False,False,False,L,Y
305,6150000.0,25,72.0,200,10254.720000000001,305.0,190.0,197.0,345.0,197.0,317.55000000000007,68.15,8.0,2.0,228.89000000000001,253.0,39.0,21960.0,Center,NS,CAN,True,False,False,R,Y
306,2200000.0,26,76.0,210,3986.4199999999996,65.0,36.0,36.0,316.0,36.0,90.0,28.91,0.0,1.0,56.019999999999996,115.0,39.0,4940.0,Right Wing,0,RUS,False,False,False,L,Y
307,2350000.0,27,73.0,191,2253.09,35.0,11.0,20.0,79.0,20.0,0.0,11.07,2.0,0.0,8.56,105.0,8.0,2555.0,Defenseman,BC,CAN,False,False,False,L,Y
308,12000000.0,24,76.0,215,5307.89,151.0,99.0,126.0,148.0,126.0,259.04999999999995,65.19,2.0,0.0,8.6,148.0,-21.0,11476.0,Right Wing,0,FIN,False,False,False,L,Y
309,874125.0,23,71.0,187,2810.6400000000003,40.0,32.0,62.0,142.0,62.0,147.68,38.379999999999995,0.0,0.0,39.57000000000001,82.0,-6.0,2840.0,Center,AB,CAN,False,False,False,L,Y
310,5000000.0,23,70.0,170,4410.85,72.0,12.0,31.0,157.0,31.0,100.0,12.41,0.0,0.0,18.58,251.0,-2.0,5040.0,Defenseman,QC,CAN,False,False,False,L,Y
311,476686.0,28,72.0,204,24.06,0.0,1.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,1.0,0.0,Defenseman,OR,USA,False,False,False,L,Y
312,135786.0,26,72.0,194,701.4699999999999,7.0,6.0,14.0,103.0,14.0,118.75,10.0,0.0,0.0,23.36,23.0,0.0,504.0,Left Wing,OH,USA,False,False,False,R,Y
313,112738.0,20,70.0,190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Center,NL,CAN,False,False,True,L,Y
314,2650000.0,38,73.0,192,13059.92,259.0,42.0,206.0,201.0,206.0,0.0,27.109999999999996,2.0,0.0,1281.7999999999997,851.0,54.0,18907.0,Defenseman,MB,CAN,False,False,False,L,Y
315,5750000.0,33,75.0,212,8159.67,136.0,155.0,276.0,504.0,276.0,229.49999999999997,79.05000000000001,7.0,0.0,11.55,168.0,8.0,10200.0,Left Wing,ON,CAN,False,False,False,L,Y
316,2500000.0,34,70.0,170,10217.74,118.0,23.0,114.0,471.0,114.0,0.0,26.4,2.0,0.0,865.2900000000001,1416.0,5.0,8260.0,Defenseman,AB,CAN,False,False,False,L,Y
317,2150000.0,30,76.0,208,7153.65,93.0,86.0,296.0,544.0,296.0,205.51999999999998,84.58,1.0,4.0,445.16,162.0,-33.0,7068.0,Right Wing,QC,CAN,False,False,False,R,Y
318,257764.0,30,73.0,204,8869.48,71.0,19.0,292.0,682.0,292.0,0.0,25.63,0.0,1.0,865.4,616.0,-38.0,5183.0,Defenseman,0,RUS,False,False,False,L,Y
319,3750000.0,29,71.0,197,11202.16,255.0,78.0,169.0,334.0,169.0,0.0,50.199999999999996,3.0,1.0,120.67999999999999,554.0,-53.0,18105.0,Defenseman,BC,CAN,False,False,False,R,Y
320,1500000.0,28,70.0,176,2357.41,25.0,32.0,56.0,441.0,56.0,70.89,71.01,1.0,3.0,292.14,102.0,-6.0,1750.0,Right Wing,SK,CAN,False,False,False,R,Y
321,416346.0,27,73.0,206,4067.8599999999997,67.0,39.0,49.0,263.0,49.0,181.47000000000003,42.44,0.0,3.0,233.32,206.0,-54.0,4891.0,Center,ON,CAN,False,False,False,L,Y
322,1300000.0,26,76.0,212,2680.1,31.0,21.0,143.0,436.0,143.0,177.43,38.46,0.0,2.0,273.52,113.0,-39.0,2356.0,Left Wing,BC,CAN,False,False,False,L,Y
323,5600000.0,26,76.0,221,7620.219999999999,92.0,29.0,295.0,767.0,295.0,0.0,19.47,2.0,0.0,677.39,596.0,-7.0,6992.0,Defenseman,ON,CAN,True,False,False,L,Y
324,9000000.0,25,74.0,208,8281.97,254.0,168.0,144.0,224.0,144.0,296.65000000000003,89.47,9.0,6.0,273.26,131.0,-24.0,18796.0,Center,0,DEU,True,False,False,L,Y
325,700000.0,25,74.0,207,94.55,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,10.28,12.0,-4.0,0.0,Defenseman,0,SWE,False,False,True,L,Y
326,13000000.0,24,73.0,193,7529.52,307.0,162.0,118.0,150.0,118.0,220.13,75.22999999999999,7.0,3.0,244.63,133.0,43.0,22411.0,Center,ON,CAN,False,True,False,L,Y
327,1500000.0,24,71.0,197,1894.65,19.0,6.0,43.0,73.0,43.0,0.0,10.1,0.0,0.0,135.48,134.0,-15.0,1349.0,Defenseman,SK,CAN,False,False,False,R,Y
328,900000.0,23,76.0,201,1733.12,20.0,17.0,40.0,124.0,40.0,50.0,18.81,0.0,0.0,1.6600000000000001,59.0,-10.0,1520.0,Right Wing,0,SWE,False,False,False,R,Y
329,975000.0,26,71.0,175,1904.21,43.0,25.0,14.0,18.0,14.0,84.39,23.29,0.0,0.0,5.53,49.0,18.0,3053.0,Center,0,CZE,False,False,False,L,Y
330,256462.0,28,72.0,179,352.44,6.0,3.0,8.0,18.0,8.0,50.0,7.7,0.0,0.0,0.23,8.0,0.0,432.0,Left Wing,0,SWE,False,False,False,L,Y
331,5000000.0,35,75.0,212,10574.869999999999,147.0,48.0,370.0,788.0,370.0,183.32,33.76,4.0,0.0,1157.15,1037.0,-56.0,11025.0,Defenseman,0,SWE,False,False,False,L,Y
332,5000000.0,35,75.0,212,10574.869999999999,147.0,48.0,370.0,788.0,370.0,183.32,33.76,4.0,0.0,1157.15,1037.0,-56.0,11025.0,Defenseman,0,SWE,False,False,False,L,Y
333,5000000.0,31,80.0,229,9848.24,122.0,48.0,380.0,502.0,380.0,0.0,47.94,1.0,3.0,1016.97,655.0,-8.0,9760.0,Defenseman,TX,USA,False,False,False,R,Y
334,1250000.0,30,74.0,205,10020.800000000001,101.0,27.0,387.0,678.0,387.0,0.0,23.48,0.0,2.0,1181.2199999999998,900.0,0.0,7474.0,Defenseman,MB,CAN,False,False,False,R,Y
335,2500000.0,31,71.0,199,6567.08,98.0,73.0,882.0,688.0,882.0,305.31,79.52000000000001,0.0,0.0,629.8200000000002,329.0,-3.0,6958.0,Left Wing,0,FRA,False,False,False,L,Y
336,283598.0,27,72.0,190,872.94,23.0,8.0,10.0,29.0,10.0,128.2,25.79,0.0,0.0,36.78,31.0,17.0,1656.0,Center,MN,USA,False,False,False,R,Y
337,42238.0,28,77.0,208,645.44,2.0,9.0,14.0,64.0,14.0,212.90000000000003,54.58,0.0,0.0,0.42000000000000004,21.0,1.0,154.0,Center,ON,CAN,False,False,False,L,Y
338,4500000.0,28,73.0,218,7536.219999999999,185.0,120.0,225.0,770.0,225.0,346.51,94.88,5.0,3.0,177.21,236.0,41.0,13505.0,Center,OH,USA,False,False,False,L,Y
339,403468.0,28,75.0,202,4406.16,51.0,59.0,82.0,269.0,82.0,100.44,47.03,0.0,1.0,179.17000000000002,125.0,-25.0,3825.0,Left Wing,MA,USA,False,False,False,L,Y
340,6100000.0,30,72.0,194,7621.06,111.0,29.0,84.0,275.0,84.0,0.0,34.06999999999999,0.0,0.0,489.32,528.0,88.0,7992.0,Defenseman,MN,USA,False,False,False,L,Y
341,1000000.0,26,70.0,192,2282.4300000000003,16.0,22.0,40.0,438.0,40.0,140.62,34.9,0.0,2.0,270.96,140.0,-24.0,1120.0,Center,MI,USA,False,False,False,L,Y
342,1600000.0,26,74.0,200,2228.58,30.0,18.0,46.0,248.0,46.0,180.32,89.19999999999999,2.0,0.0,239.6,115.0,12.0,2220.0,Center,ON,CAN,False,False,False,L,Y
343,1600000.0,26,74.0,200,2228.58,30.0,18.0,46.0,248.0,46.0,180.32,89.19999999999999,2.0,0.0,239.6,115.0,12.0,2220.0,Center,ON,CAN,False,False,False,L,Y
344,3500000.0,26,72.0,215,8006.2699999999995,155.0,120.0,125.0,356.0,125.0,317.51000000000005,75.17,3.0,6.0,548.15,299.0,-65.0,11160.0,Center,ON,CAN,False,False,False,L,Y
345,1700000.0,24,73.0,226,3575.5999999999995,45.0,50.0,178.0,557.0,178.0,232.91,36.88,0.0,0.0,3.56,120.0,-25.0,3285.0,Right Wing,BC,CAN,False,False,False,R,Y
346,800000.0,25,71.0,196,684.3199999999999,12.0,10.0,32.0,166.0,32.0,107.01,31.5,0.0,0.0,0.24,34.0,-7.0,852.0,Center,SK,CAN,False,False,False,R,Y
347,700000.0,25,71.0,188,510.75,4.0,4.0,6.0,47.0,6.0,45.0,13.11,0.0,0.0,23.89,16.0,-5.0,284.0,Center,NS,CAN,False,False,False,L,Y
348,6125000.0,24,73.0,208,3610.41,86.0,75.0,52.0,76.0,52.0,105.63,54.14,1.0,0.0,4.93,60.0,-3.0,6278.0,Right Wing,MN,USA,False,False,False,R,Y
349,700000.0,25,73.0,188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Defenseman,MI,USA,False,False,True,R,Y
350,700000.0,25,75.0,205,191.73,2.0,5.0,25.0,45.0,25.0,50.0,29.4,0.0,0.0,0.11,6.0,2.0,150.0,Center,PE,CAN,False,False,True,R,Y
351,925000.0,21,70.0,180,1578.33,48.0,8.0,24.0,8.0,24.0,0.0,6.3,1.0,0.0,3.08,47.0,-10.0,3360.0,Defenseman,FL,USA,False,False,False,L,Y
352,825000.0,20,69.0,185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Left Wing,0,SWE,False,False,True,L,Y
353,356006.0,25,71.0,187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Left Wing,0,DEU,False,False,True,L,Y
354,6000000.0,36,75.0,228,10042.25,322.0,122.0,355.0,788.0,355.0,352.71,75.48999999999998,6.0,3.0,681.12,531.0,49.0,24150.0,Center,SK,CAN,False,True,False,R,Y
355,4000000.0,37,75.0,215,7719.29,144.0,113.0,481.0,1280.0,481.0,353.71,69.86000000000001,2.0,0.0,492.44999999999993,316.0,28.0,10800.0,Right Wing,MN,USA,False,False,False,R,Y
356,2500000.0,32,72.0,203,9775.89,214.0,60.0,290.0,463.0,290.0,0.0,39.870000000000005,3.0,0.0,374.65,630.0,-8.0,15408.0,Defenseman,NY,USA,False,False,False,R,Y
357,5825000.0,31,72.0,188,9783.41,152.0,159.0,181.0,500.0,181.0,345.12,111.10000000000001,4.0,8.0,961.19,382.0,-9.0,10944.0,Center,ON,CAN,False,False,False,L,Y
358,1250000.0,31,75.0,206,2968.53,39.0,31.0,85.0,293.0,85.0,317.23999999999995,39.870000000000005,0.0,3.0,437.49,144.0,-17.0,2925.0,Center,BC,CAN,False,False,False,L,Y
359,5250000.0,30,72.0,208,8658.65,144.0,128.0,148.0,325.0,148.0,179.32999999999998,72.02,2.0,9.0,887.4100000000001,306.0,32.0,10368.0,Right Wing,0,SWE,True,False,False,R,Y
360,1000000.0,30,75.0,219,3961.2200000000003,31.0,31.0,355.0,1137.0,355.0,166.66,46.300000000000004,0.0,1.0,142.9,158.0,-60.0,2325.0,Left Wing,QC,CAN,False,False,False,L,Y
361,4750000.0,29,73.0,207,11261.32,170.0,51.0,143.0,243.0,143.0,50.0,44.32,2.0,4.0,990.6800000000001,732.0,7.0,12410.0,Defenseman,ON,CAN,False,False,False,L,Y
362,4450000.0,29,75.0,224,7686.540000000001,76.0,21.0,348.0,906.0,348.0,0.0,22.07,0.0,1.0,943.7900000000001,424.0,42.0,5700.0,Defenseman,IL,USA,True,False,False,R,Y
363,271572.0,28,73.0,201,530.15,5.0,1.0,8.0,51.0,8.0,0.0,3.13,0.0,0.0,6.199999999999999,26.0,-6.0,365.0,Defenseman,MN,USA,False,False,False,R,Y
